Results when running the crawler with the following settings:
	initialURL=http://www.hkbu.edu.hk/eng/main/index.jsp
	maxURLs=100
	maxPoolSize=10

Note: One URL didn't get crawled due to a 403 error.

HTTP error fetching URL for http://buwww.hkbu.edu.hk/eng/about/privacy.jsp
crawler.PageResultException: HTTP error fetching URL
	at crawler.Http.get(Http.java:67)
	at crawler.Crawler.start(Crawler.java:55)
	at crawler.SearchServer.main(SearchServer.java:29)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:483)
	at com.intellij.rt.execution.application.AppMain.main(AppMain.java:147)

URL LAST_CRAWLED(EPOCH) WORD FIRST_OCCURRENCE NUM_OCCURRENCES

http://ge.hkbu.edu.hk/ 1477217834965 channel 238 1
http://ge.hkbu.edu.hk/ 1477217834965 achievement 80 1
http://ge.hkbu.edu.hk/ 1477217834965 ige 201 1
http://ge.hkbu.edu.hk/ 1477217834965 circles 292 1
http://ge.hkbu.edu.hk/ 1477217834965 competition 275 1
http://ge.hkbu.edu.hk/ 1477217834965 beyond 166 1
http://ge.hkbu.edu.hk/ 1477217834965 mon 210 1
http://ge.hkbu.edu.hk/ 1477217834965 let 163 1
http://ge.hkbu.edu.hk/ 1477217834965 kownloon 323 1
http://ge.hkbu.edu.hk/ 1477217834965 addition 109 1
http://ge.hkbu.edu.hk/ 1477217834965 proposal 100 1
http://ge.hkbu.edu.hk/ 1477217834965 excellent 126 1
http://ge.hkbu.edu.hk/ 1477217834965 classroom 168 1
http://ge.hkbu.edu.hk/ 1477217834965 being 260 2
http://ge.hkbu.edu.hk/ 1477217834965 recognize 182 1
http://ge.hkbu.edu.hk/ 1477217834965 coursesmore 195 1
http://ge.hkbu.edu.hk/ 1477217834965 faqs 40 1
http://ge.hkbu.edu.hk/ 1477217834965 phone 307 1
http://ge.hkbu.edu.hk/ 1477217834965 latte 276 1
http://ge.hkbu.edu.hk/ 1477217834965 exemptions 35 1
http://ge.hkbu.edu.hk/ 1477217834965 share 75 3
http://ge.hkbu.edu.hk/ 1477217834965 art 277 1
http://ge.hkbu.edu.hk/ 1477217834965 explore 170 1
http://ge.hkbu.edu.hk/ 1477217834965 refresh 251 1
http://ge.hkbu.edu.hk/ 1477217834965 practices 58 2
http://ge.hkbu.edu.hk/ 1477217834965 entrepreneur 263 1
http://ge.hkbu.edu.hk/ 1477217834965 call 97 1
http://ge.hkbu.edu.hk/ 1477217834965 practicum 207 1
http://ge.hkbu.edu.hk/ 1477217834965 devotion 189 1
http://ge.hkbu.edu.hk/ 1477217834965 anonymous 138 2
http://ge.hkbu.edu.hk/ 1477217834965 fun 172 1
http://ge.hkbu.edu.hk/ 1477217834965 leaders 79 1
http://ge.hkbu.edu.hk/ 1477217834965 express 242 1
http://ge.hkbu.edu.hk/ 1477217834965 good 55 2
http://ge.hkbu.edu.hk/ 1477217834965 briefing 197 1
http://ge.hkbu.edu.hk/ 1477217834965 assessment 64 1
http://ge.hkbu.edu.hk/ 1477217834965 zone 91 6
http://ge.hkbu.edu.hk/ 1477217834965 wood 287 1
http://ge.hkbu.edu.hk/ 1477217834965 protocols 110 1
http://ge.hkbu.edu.hk/ 1477217834965 courses 18 6
http://ge.hkbu.edu.hk/ 1477217834965 workshop 281 2
http://ge.hkbu.edu.hk/ 1477217834965 reframe 254 1
http://ge.hkbu.edu.hk/ 1477217834965 touch 286 1
http://ge.hkbu.edu.hk/ 1477217834965 experiences 268 1
http://ge.hkbu.edu.hk/ 1477217834965 revision 108 1
http://ge.hkbu.edu.hk/ 1477217834965 retreat 250 1
http://ge.hkbu.edu.hk/ 1477217834965 volunteer 283 1
http://ge.hkbu.edu.hk/ 1477217834965 institutional 49 2
http://ge.hkbu.edu.hk/ 1477217834965 colleagues 185 1
http://ge.hkbu.edu.hk/ 1477217834965 gdbu 203 1
http://ge.hkbu.edu.hk/ 1477217834965 venue 213 1
http://ge.hkbu.edu.hk/ 1477217834965 challenges 258 1
http://ge.hkbu.edu.hk/ 1477217834965 cab 271 1
http://ge.hkbu.edu.hk/ 1477217834965 session 198 1
http://ge.hkbu.edu.hk/ 1477217834965 policies 105 1
http://ge.hkbu.edu.hk/ 1477217834965 box 136 2
http://ge.hkbu.edu.hk/ 1477217834965 training 284 1
http://ge.hkbu.edu.hk/ 1477217834965 units 39 1
http://ge.hkbu.edu.hk/ 1477217834965 leadership 46 2
http://ge.hkbu.edu.hk/ 1477217834965 talks 291 1
http://ge.hkbu.edu.hk/ 1477217834965 views 143 2
http://ge.hkbu.edu.hk/ 1477217834965 coverage 67 1
http://ge.hkbu.edu.hk/ 1477217834965 overview 5 1
http://ge.hkbu.edu.hk/ 1477217834965 implementation 104 1
http://ge.hkbu.edu.hk/ 1477217834965 interesting 153 1
http://ge.hkbu.edu.hk/ 1477217834965 cross 48 2
http://ge.hkbu.edu.hk/ 1477217834965 trivia 154 1
http://ge.hkbu.edu.hk/ 1477217834965 say 30 1
http://ge.hkbu.edu.hk/ 1477217834965 universy 303 1
http://ge.hkbu.edu.hk/ 1477217834965 structure 16 1
http://ge.hkbu.edu.hk/ 1477217834965 performance 131 2
http://ge.hkbu.edu.hk/ 1477217834965 comment 135 2
http://ge.hkbu.edu.hk/ 1477217834965 undergraduates 123 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 career 16 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 copyright 895 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 education 62 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 about 32 4
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 videos 53 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 graduate 63 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 carbon 122 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 enter 28 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 state 84 3
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 knowledge 78 3
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 large 23 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 programmes 56 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 admissions 54 4
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 baptist 898 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 kong 323 5
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 hong 322 4
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 mission 42 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 schools 96 4
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 reserved 902 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 institutes 1 12
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 institute 87 13
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 conference 125 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 ping 438 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 students 6 3
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 teaching 57 6
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 global 108 3
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 giving 13 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 commons 120 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 alumni 10 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 current 7 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 search 29 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 library 18 3
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 low 121 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 elearning 66 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 rights 901 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 departments 93 4
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 event 19 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 map 117 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 centres 3 10
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 key 85 3
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 academy 266 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 policy 487 3
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 calendar 20 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 vice 40 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 centre 326 32
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 staff 9 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 menu 27 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 faculties 95 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 attributes 64 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 facilities 126 6
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 governance 46 4
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 publications 49 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 small 25 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 quick 21 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 excellence 77 4
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 offices 94 6
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 research 0 34
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 newsletters 52 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 academic 98 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 contact 877 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 lam 186 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 links 22 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 from 37 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 keyword 30 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 creativity 89 3
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 prospective 5 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 connections 109 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 sitemap 890 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 officers 48 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 all 900 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 hkbu 4 9
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 campus 71 8
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 internationalisation 111 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 history 681 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 mainland 112 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 offshore 90 3
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 visitors 11 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 vision 44 5
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 chancellor 41 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 transfer 79 3
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 laboratory 86 3
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 support 70 4
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 university 47 4
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 affiliated 104 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 privacy 893 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 learning 58 8
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 media 12 3
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 medium 24 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 general 61 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 buniport 17 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 supporting 102 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 eng 26 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 sports 127 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 message 36 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 home 777 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 administrative 100 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 accommodation 124 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 catering 129 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 president 38 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 development 448 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 financial 486 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 integrated 254 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 studies 164 9
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 communication 543 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 joint 200 4
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 man 691 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 services 610 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 resource 718 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 lau 472 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 chor 473 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 frank 661 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 siu 511 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 mrs 277 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 china 163 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 chinese 467 4
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 systems 331 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 modern 680 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 contemporary 162 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 child 447 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 medicine 218 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 wong 183 6
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 beijing 321 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 east 189 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 cultural 468 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 science 258 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 sciences 179 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 materials 236 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 comparative 626 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 energy 424 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 interdisciplinary 314 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 sang 169 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 environment 772 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 leung 599 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 cancer 755 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 serves 311 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 mak 167 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 health 338 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 singapore 324 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 heritage 469 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 christian 562 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 regional 459 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 chan 442 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 high 382 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 resources 521 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 aiping 227 3
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 director 165 69
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 zhaoxiang 625 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 prof 166 44
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 liu 342 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 bian 624 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 jiming 343 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 chen 271 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 raymond 243 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 zhi 272 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 performance 383 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 practice 592 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 physical 655 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 study 620 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 ming 197 3
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 chun 605 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 chi 698 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 chung 686 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 kelvin 613 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 david 184 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 ethics 434 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 advanced 159 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 strategy 522 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 complex 330 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 mathematical 351 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 platform 316 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 medicines 639 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 bone 220 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 translational 217 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 zhang 229 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 clinical 619 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 ubiquitous 408 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 biology 371 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 consultancy 416 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 mathematics 400 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 informatics 339 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 translation 576 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 parkinson 702 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 hing 452 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 kwok 569 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 cheung 346 5
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 tang 374 3
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 wai 241 3
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 cluster 384 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 electronics 741 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 delta 771 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 aitken 551 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 dep 303 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 youth 589 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 pierre 635 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 lei 375 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 jao 263 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 pearl 769 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 environmental 178 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 asso 212 21
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 recreation 506 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 diseases 644 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 wang 463 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 chemical 608 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 lewi 192 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 asst 173 3
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 forest 764 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 pfister 567 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 min 709 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 sinology 268 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 zhongzhen 734 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 ian 550 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 foon 748 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 zhiling 648 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 xiaoming 307 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 bioinformedicine 255 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 ong 745 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 yau 582 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 renal 643 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 yuan 306 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 simon 274 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 shiu 603 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 rcees 199 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 jue 379 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 river 770 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 chiu 528 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 neather 580 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 randy 527 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 regina 555 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 aristotelis 490 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 han 376 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 tsung 264 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 jean 634 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 michel 297 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 computational 290 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 sino 280 3
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 qiming 500 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 imaging 352 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 felix 535 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 furong 249 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 chu 677 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 shi 378 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 consun 637 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 suen 275 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 cabestan 636 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 applied 399 3
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 humanitas 281 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 standardization 727 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 hongsheng 286 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 kim 514 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 wellness 658 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 donggen 464 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 memorial 752 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 human 520 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 organic 717 2
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 wah 474 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 disease 223 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 stouraitis 491 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 mary 278 1
http://www.hkbu.edu.hk/eng/research/research-institutes.jsp 1477217852705 michael 357 1
